"","phylum","class","family","species","date","year","lat","lon","locality","num.obs"
"209","Magnoliophyta","Magnoliopsida","Onagraceae","Epilobium strictum",1906-09-13,1906,41.7635,-72.6153,"",1
"210","Magnoliophyta","Magnoliopsida","Rosaceae","Dasiphora fruticosa",1906-09-01,1906,41.76361,-72.685,"Hartford",1
"211","Magnoliophyta","Liliopsida","Poaceae","Muhlenbergia glomerata",1906-08-22,1906,41.7922,-72.7189,"",1
"212","Magnoliophyta","Liliopsida","Poaceae","Agrostis canina",1906-07-09,1906,41.7635,-72.6153,"",1
"213","Magnoliophyta","Magnoliopsida","Rosaceae","Rubus semisetosus",1906-06-25,1906,41.7661,-72.6833,"6 mi W of Hartford",1
"214","Magnoliophyta","Magnoliopsida","Aquifoliaceae","Ilex laevigata",1906-06-20,1906,41.7635,-72.6153,"",1
"215","Magnoliophyta","Liliopsida","Poaceae","Poa trivialis",1906-06-17,1906,41.7636,-72.6153,"near Elm Street",1
"216","Magnoliophyta","Magnoliopsida","Juglandaceae","Carya ovata",1906-06-17,1906,41.76138,-72.61583,"East Hartford",1
"217","Magnoliophyta","Magnoliopsida","Brassicaceae","Erysimum cheiranthoides",1906-06-17,1906,41.78222,-72.61194,"East Hartford",1
"218","Magnoliophyta","Liliopsida","Potamogetonaceae","Potamogeton epihydrus",1906-06-16,1906,41.7635,-72.6153,"",1
"219","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Dianthus deltoides",1906-06-11,1906,41.82361,-72.62111,"South Windsor",1
"220","Pteridophyta","Polypodiopsida","Woodsiaceae","Cystopteris fragilis",1906-06-07,1906,41.7635,-72.6153,"",1
"221","Magnoliophyta","Liliopsida","Cyperaceae","Carex cephaloidea",1906-06-07,1906,41.78222,-72.61194,"East Hartford",1
"222","Magnoliophyta","Magnoliopsida","Rosaceae","Crataegus brainerdii",1906-05-20,1906,41.7661,-72.6833,"Blue Hill",1
"223","Magnoliophyta","Liliopsida","Poaceae","Oryzopsis asperifolia",1906-05-16,1906,41.7635,-72.6153,"",1
"224","Magnoliophyta","Magnoliopsida","Convolvulaceae","Ipomoea purpurea",1907-09-22,1907,41.73833,-72.66444,"South Meadows",1
"225","Magnoliophyta","Magnoliopsida","Onagraceae","Oenothera gaura",1907-09-11,1907,41.7661,-72.6833,"bank of Housatonic River",1
"226","Magnoliophyta","Magnoliopsida","Asteraceae","Cirsium muticum",1907-09-08,1907,41.79083,-72.67944,"Gully Brook, Hartford",1
"227","Magnoliophyta","Magnoliopsida","Asteraceae","Pseudognaphalium obtusifolium v. praecox",1907-09-08,1907,41.76583,-72.68388,"Hartford",1
"228","Magnoliophyta","Magnoliopsida","Plantaginaceae","Chelone glabra",1907-09-07,1907,41.7661,-72.6833,"Gully Brook region",1
"229","Magnoliophyta","Magnoliopsida","Asteraceae","Lactuca biennis",1907-09-07,1907,41.79083,-72.67944,"Gully Brook, Hartford",1
"230","Magnoliophyta","Magnoliopsida","Apiaceae","Cryptotaenia canadensis",1907-09-07,1907,41.76361,-72.685,"Hartford",1
"231","Magnoliophyta","Magnoliopsida","Asteraceae","Galinsoga parviflora",1907-08-30,1907,41.76583,-72.68388,"Hartford",1
"232","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Stellaria media",1907-08-30,1907,41.76361,-72.685,"Hartford",1
"233","Magnoliophyta","Liliopsida","Cyperaceae","Eleocharis palustris v. glaucescens",1907-08-19,1907,41.73833,-72.66444,"South Meadows",1
"234","Magnoliophyta","Liliopsida","Alismataceae","Sagittaria graminea",1907-08-17,1907,41.766,-72.6834,"",1
"235","Magnoliophyta","Liliopsida","Poaceae","Lolium multiflorum",1907-07-27,1907,41.7635,-72.6153,"",1
"236","Magnoliophyta","Magnoliopsida","Asteraceae","Tragopogon pratensis",1907-07-08,1907,41.78222,-72.61194,"East Hartford",1
"237","Magnoliophyta","Liliopsida","Poaceae","Panicum linearifolium",1907-06-20,1907,41.7635,-72.6153,"",1
"238","Magnoliophyta","Liliopsida","Cyperaceae","Carex blanda",1907-06-20,1907,41.7635,-72.6153,"",1
"239","Magnoliophyta","Liliopsida","Poaceae","Festuca capillata",1907-06-20,1907,41.7635,-72.6153,"",1
"240","Magnoliophyta","Liliopsida","Cyperaceae","Carex buxbaumii",1907-05-27,1907,41.7635,-72.6153,"",1
"241","Magnoliophyta","Magnoliopsida","Saxifragaceae","Tiarella cordifolia",1907-05-27,1907,41.7635,-72.6153,"",1
"242","Magnoliophyta","Liliopsida","Cyperaceae","Bolboschoenus fluviatilis",1908-10-11,1908,41.7636,-72.6153,"Connecticut River shore",1
"243","Magnoliophyta","Liliopsida","Cyperaceae","Lipocarpha micrantha",1908-10-11,1908,41.7661,-72.6833,"sandy shore of Connecticut River",1
"244","Magnoliophyta","Magnoliopsida","Lamiaceae","Pycnanthemum flexuosum",1908-10-11,1908,41.78222,-72.61194,"East Hartford",1
"245","Magnoliophyta","Magnoliopsida","Cucurbitaceae","Citrullus lanatus",1908-09-28,1908,41.766,-72.6834,"",1
"246","Magnoliophyta","Magnoliopsida","Asteraceae","Helianthus debilis",1908-09-27,1908,41.766,-72.6834,"",1
"247","Magnoliophyta","Magnoliopsida","Cucurbitaceae","Momordica charantia",1908-09-27,1908,41.766,-72.6834,"",1
"248","Magnoliophyta","Magnoliopsida","Lamiaceae","Blephilia hirsuta",1908-09-20,1908,41.766,-72.6834,"",1
"249","Magnoliophyta","Magnoliopsida","Celastraceae","Parnassia glauca",1908-09-13,1908,41.7661,-72.6833,"Cedar Hill",1
"250","Magnoliophyta","Magnoliopsida","Acanthaceae","Gerardia paupercula",1908-09-13,1908,41.7661,-72.6833,"Cedar Hill",1
"251","Magnoliophyta","Magnoliopsida","Crassulaceae","Hylotelephium telephium",1908-09-11,1908,41.78222,-72.61194,"East Hartford",1
"252","Magnoliophyta","Magnoliopsida","Scrophulariaceae","Verbascum blattaria",1908-08-27,1908,41.766,-72.6834,"",1
"253","Magnoliophyta","Liliopsida","Pontederiaceae","Pontederia cordata",1908-08-02,1908,41.7661,-72.6833,"South Meadow",1
"254","Magnoliophyta","Magnoliopsida","Asteraceae","Helianthus divaricatus",1908-07-19,1908,41.7635,-72.6153,"",1
"255","Magnoliophyta","Magnoliopsida","Polygonaceae","Persicaria hydropiperoides",1908-07-11,1908,41.7661,-72.6833,"South Meadow",1
"256","Magnoliophyta","Magnoliopsida","Rubiaceae","Cephalanthus occidentalis",1908-07-11,1908,41.7661,-72.6833,"South Meadow",1
"257","Magnoliophyta","Magnoliopsida","Plantaginaceae","Veronicastrum virginicum",1908-07-11,1908,41.7661,-72.6833,"South Meadow",1
"258","Magnoliophyta","Magnoliopsida","Lamiaceae","Pycnanthemum virginianum",1908-07-06,1908,41.7636,-72.6153,"Long Hill",1
"259","Magnoliophyta","Magnoliopsida","Orobanchaceae","Melampyrum lineare",1908-06-27,1908,41.7635,-72.6153,"",1
"260","Magnoliophyta","Magnoliopsida","Asteraceae","Dendranthema leucanthum",1908-06-26,1908,41.7635,-72.6153,"",1
"261","Magnoliophyta","Magnoliopsida","Salicaceae","Salix pentandra",1908-06-24,1908,41.7661,-72.6833,"park on Connecticut River",1
"262","Magnoliophyta","Magnoliopsida","Rosaceae","Rosa virginiana",1908-06-14,1908,41.7661,-72.6833,"Cedar Mountain",1
"263","Magnoliophyta","Magnoliopsida","Brassicaceae","Boechera canadensis",1908-06-14,1908,41.7661,-72.6833,"Cedar Hill",1
"264","Magnoliophyta","Magnoliopsida","Lentibulariaceae","Utricularia vulgaris",1908-06-07,1908,41.78222,-72.61194,"East Hartford",1
"265","Magnoliophyta","Magnoliopsida","Ranunculaceae","Aquilegia vulgaris",1908-05-31,1908,41.766,-72.6834,"",1
"266","Magnoliophyta","Magnoliopsida","Araliaceae","Aralia nudicaulis",1908-05-23,1908,41.7635,-72.6153,"",1
"267","Magnoliophyta","Magnoliopsida","Rosaceae","Aronia arbutifolia",1908-05-23,1908,41.7635,-72.6153,"",1
"268","Magnoliophyta","Magnoliopsida","Juglandaceae","Carya cordiformis",1909-09-25,1909,41.766,-72.6834,"",1
"269","Magnoliophyta","Magnoliopsida","Solanaceae","Nicotiana tabacum",1909-09-25,1909,41.766,-72.6834,"",1
"270","Magnoliophyta","Magnoliopsida","Solanaceae","Physalis grisea",1909-09-25,1909,41.766,-72.6834,"",1
"271","Magnoliophyta","Magnoliopsida","Rosaceae","Prunus domestica",1909-09-25,1909,41.766,-72.6834,"",1
"272","Magnoliophyta","Magnoliopsida","Hypericaceae","Hypericum ascyron",1909-09-25,1909,41.766,-72.6834,"",1
"273","Magnoliophyta","Magnoliopsida","Asteraceae","Callistephus chinensis",1909-09-25,1909,41.766,-72.6834,"",1
"274","Magnoliophyta","Liliopsida","Poaceae","Zizania aquatica",1909-09-25,1909,41.7661,-72.6833,"in slough by Connecticut iver",1
"275","Magnoliophyta","Magnoliopsida","Lauraceae","Lindera benzoin",1909-09-19,1909,41.7012,-72.6704,"",1
"276","Magnoliophyta","Magnoliopsida","Oleaceae","Forsythia viridissima",1909-09-12,1909,41.7012,-72.6704,"",1
"277","Magnoliophyta","Liliopsida","Poaceae","Panicum sphaerocarpon",1909-09-12,1909,41.7012,-72.6704,"",1
"278","Magnoliophyta","Magnoliopsida","Ulmaceae","Ulmus americana",1909-09-12,1909,41.7011,-72.6703,"at old nursery",1
"279","Magnoliophyta","Magnoliopsida","Anacardiaceae","Rhus cotinoides",1909-09-12,1909,41.7012,-72.6704,"",1
"280","Magnoliophyta","Magnoliopsida","Rosaceae","Sorbus americana",1909-09-12,1909,41.7012,-72.6704,"",1
"281","Magnoliophyta","Magnoliopsida","Fabaceae","Gymnocladus dioica",1909-09-12,1909,41.7012,-72.6704,"",1
"282","Magnoliophyta","Magnoliopsida","Rosaceae","Pyrus communis",1909-09-12,1909,41.7012,-72.6704,"",1
"283","Magnoliophyta","Magnoliopsida","Asteraceae","Coreopsis nuecensis",1909-09-07,1909,41.7661,-72.6833,"South Meadow",1
"284","Magnoliophyta","Liliopsida","Potamogetonaceae","Potamogeton bicupulatus",1909-08-21,1909,41.766,-72.6834,"",1
"285","Magnoliophyta","Magnoliopsida","Rosaceae","Rubus idaeus ssp. strigosus",1909-07-09,1909,41.7012,-72.6704,"",1
"286","Magnoliophyta","Magnoliopsida","Hydrangeaceae","Philadelphus inodorus",1909-07-09,1909,41.7012,-72.6704,"",1
"287","Magnoliophyta","Magnoliopsida","Fagaceae","Fagus sylvatica",1909-07-09,1909,41.7011,-72.6703,"from tree in nursery row at old nursery",1
"288","Magnoliophyta","Magnoliopsida","Fagaceae","Quercus alba",1909-07-09,1909,41.7011,-72.6703,"in old nursery",1
"289","Pteridophyta","Polypodiopsida","Pteridaceae","Cryptogramma stelleri",1909-06-18,1909,41.7661,-72.6833,"bank of Housatonic River",1
"290","Magnoliophyta","Magnoliopsida","Rosaceae","Rosa pygmaea",1909-06-08,1909,41.7012,-72.6704,"",1
"291","Magnoliophyta","Magnoliopsida","Fabaceae","Laburnum anagyroides",1909-06-08,1909,41.7012,-72.6704,"",1
"292","Magnoliophyta","Magnoliopsida","Ericaceae","Kalmia latifolia",1909-05-27,1909,41.7661,-72.6833,"rich woods",1
"293","Magnoliophyta","Liliopsida","Poaceae","Bromus tectorum",1909-05-10,1909,41.76583,-72.68388,"Hartford",1
"294","Magnoliophyta","Magnoliopsida","Fagaceae","Fagus grandifolia",1910-06-19,1910,41.76138,-72.61583,"East Hartford",1
"295","Magnoliophyta","Magnoliopsida","Brassicaceae","Camelina microcarpa",1910-06-14,1910,41.78222,-72.61194,"East Hartford",1
"296","Magnoliophyta","Magnoliopsida","Fabaceae","Lespedeza angustifolia",1911-09-17,1911,41.7636,-72.6153,"along Connecticut River",1
"297","Magnoliophyta","Magnoliopsida","Lamiaceae","Origanum vulgare",1911-09-11,1911,41.7661,-72.6833,"bank of Housatonic River",1
"298","Magnoliophyta","Liliopsida","Cyperaceae","Cyperus odoratus",1911-09-06,1911,41.7661,-72.6833,"sandy shore of Connecticut River",1
"299","Magnoliophyta","Magnoliopsida","Oleaceae","Fraxinus profunda",1911-08-13,1911,41.7922,-72.7189,"",1
"300","Magnoliophyta","Magnoliopsida","Malvaceae","Tilia platyphyllos",1911-07-01,1911,41.7012,-72.6704,"",1
"301","Magnoliophyta","Liliopsida","Cyperaceae","Carex saxatilis v. jejuna",1911-05-30,1911,41.78222,-72.61194,"East Hartford",1
"302","Pinophyta","Pinopsida","Pinaceae","Pinus resinosa",1911-03-26,1911,41.7012,-72.6704,"",1
"303","Magnoliophyta","Liliopsida","Poaceae","Scolochloa festucacea",1912-06-30,1912,41.76555,-72.66555,"Connecticut River, East Hartford",1
"304","Magnoliophyta","Liliopsida","Cyperaceae","Carex stipata v. stipata",1912-05-25,1912,41.78222,-72.61194,"East Hartford",1
"305","Magnoliophyta","Magnoliopsida","Violaceae","Viola pubescens v. scabriuscula",1912-05-18,1912,41.76194,-72.74194,"West Hartford",1
"306","Pteridophyta","Polypodiopsida","Dicksoniaceae","Dicksonia punctiloba",1913-08-20,1913,41.7922,-72.7189,"open woods",1
"307","Magnoliophyta","Liliopsida","Cyperaceae","Carex rostrata",1913-06-01,1913,41.82361,-72.62111,"South Windsor",1
"308","Magnoliophyta","Liliopsida","Cyperaceae","Carex hirtifolia",1913-05-19,1913,41.76194,-72.74194,"West Hartford",1
"309","Magnoliophyta","Magnoliopsida","Asteraceae","Antennaria howellii ssp. neodioica",1913-05-18,1913,41.76138,-72.61583,"East Hartford",1
"310","Magnoliophyta","Magnoliopsida","Brassicaceae","Cardamine diphylla",1913-05-18,1913,41.78222,-72.61194,"East Hartford",1
"311","Magnoliophyta","Liliopsida","Cyperaceae","Rhynchospora capitellata",1914-09-09,1914,41.77611,-72.71944,"Elizabeth Park, West Hartford",1
"312","Magnoliophyta","Magnoliopsida","Apocynaceae","Asclepias verticillata",1914-08-21,1914,41.76555,-72.66555,"Connecticut River, Hartford",1
"313","Pteridophyta","Polypodiopsida","Blechnaceae","Woodwardia areolata",1914-08-20,1914,41.80222,-72.66611,"Keney Park",1
"314","Magnoliophyta","Magnoliopsida","Balsaminaceae","Impatiens pallida",1914-08-16,1914,41.766,-72.6834,"",1
"315","Chordata","Aves","Icteridae","Icterus spurius ssp. spurius",1914-06-27,1914,41.7636,-72.6856,"",1
"316","Pteridophyta","Polypodiopsida","Dryopteridaceae","Dryopteris goldiana",1914-06-21,1914,41.7661,-72.6833,"Hillside in rich most rock woods",1
"317","Magnoliophyta","Magnoliopsida","Brassicaceae","Conringia orientalis",1914-06-21,1914,41.78222,-72.61194,"East Hartford",1
"318","Magnoliophyta","Magnoliopsida","Apiaceae","Sanicula marilandica",1914-06-12,1914,41.76194,-72.74194,"West Hartford",1
"319","Chordata","Mammalia","Talpidae","Scalopus aquaticus ssp. aquaticus",1914-06-07,1914,41.7636,-72.6856,"resevoir # 6",1
"320","Chordata","Aves","Falconidae","Falco sparverius ssp. sparverius",1914-05-08,1914,41.7635547192754,-72.6850521258134,"Hartford",1
"321","Magnoliophyta","Magnoliopsida","Betulaceae","Betula alleghaniensis",1914-01-01,1914,41.79083,-72.67944,"Gully Brook, Hartford",1
"322","Magnoliophyta","Magnoliopsida","Ericaceae","Gaylussacia dumosa",1914-01-01,1914,41.82361,-72.62111,"South Windsor",1
"323","Magnoliophyta","Magnoliopsida","Cleomaceae","Tarenaya hassleriana",1915-08-08,1915,41.7636,-72.6153,"dumping ground",1
"324","Chordata","Aves","Emberizidae","Pipilo erythrophthalmus ssp. erythrophthalmus",1915-05-20,1915,41.7636,-72.6856,"",1
"325","Chordata","Aves","Parulidae","Setophaga palmarum ssp. hypochrysea",1915-04-10,1915,41.7636,-72.6856,"",1
"326","Chordata","Aves","Emberizidae","Melospiza georgiana ssp. georgiana",1915-04-09,1915,41.7636,-72.6856,"",1
"327","Magnoliophyta","Magnoliopsida","Ranunculaceae","Ranunculus pensylvanicus",1916-08-10,1916,41.7635,-72.6153,"",1
"328","Arthropoda","Insecta","Nymphalidae","Speyeria idalia",1916-07-15,1916,41.7599547546156,-72.6794519790329,"Hartford",1
"329","Magnoliophyta","Magnoliopsida","Crassulaceae","Sedum acre",1916-06-20,1916,41.78222,-72.61194,"East Hartford",1
"330","Magnoliophyta","Magnoliopsida","Brassicaceae","Descurainia sophia",1917-06-25,1917,41.78222,-72.61194,"East Hartford",1
"331","Magnoliophyta","Magnoliopsida","Ericaceae","Epigaea repens",1917-05-17,1917,41.7922,-72.7189,"Farmington River",1
"332","Magnoliophyta","Magnoliopsida","Lamiaceae","Sideritis montana",1918-08-13,1918,41.7661,-72.6833,"bank of Housatonic River",1
"333","Magnoliophyta","Magnoliopsida","Asteraceae","Critoniopsis suaveolens",1918-08-13,1918,41.7661,-72.6833,"bank of Housatonic River",1
"334","Magnoliophyta","Magnoliopsida","Brassicaceae","Neslia paniculata",1919-07-08,1919,41.78222,-72.61194,"East Hartford",1
"335","Pteridophyta","Polypodiopsida","Woodsiaceae","Deparia acrostichoides",1919-07-07,1919,41.7661,-72.6833,"rich woods",1
"336","Magnoliophyta","Liliopsida","Poaceae","Hordeum vulgare",1920-06-25,1920,41.7635,-72.6153,"",1
"337","Magnoliophyta","Magnoliopsida","Fabaceae","Desmodium rotundifolium",1921-08-13,1921,41.812,-72.6573,"",1
"338","Magnoliophyta","Liliopsida","Poaceae","Lolium perenne",1921-06-06,1921,41.7661,-72.6833,"near Bushnell Park",1
"339","Magnoliophyta","Magnoliopsida","Papaveraceae","Dicentra canadensis",1921-05-11,1921,41.7661,-72.6833,"rich woods",1
"340","Chordata","Aves","Rallidae","Rallus limicola ssp. limicola",1922-07-21,1922,41.8236,-72.6217,"",1
"341","Magnoliophyta","Magnoliopsida","Scrophulariaceae","Scrophularia marilandica",1924-08-05,1924,41.7636,-72.6153,"Connecticut River",1
"342","Magnoliophyta","Liliopsida","Cyperaceae","Carex aestivalis",1924-07-09,1924,41.7661,-72.6833,"dry wooded hillside, Tunxis Forest",1
"343","Pteridophyta","Polypodiopsida","Marsileaceae","Marsilea quadrifolia",1926-10-03,1926,41.7661,-72.6833,"bank of Housatonic River",1
"344","Magnoliophyta","Magnoliopsida","Asteraceae","Matricaria chamomilla",1926-06-10,1926,41.7635,-72.6153,"",1
"345","Magnoliophyta","Magnoliopsida","Thymelaeaceae","Dirca palustris",1926-04-01,1926,41.78222,-72.61194,"East Hartford",1
"346","Chordata","Mammalia","Vespertilionidae","Eptesicus fuscus ssp. fuscus",1926-03-01,1926,41.7636,-72.6856,"",1
"347","Ascomycota","Lecanoromycetes","Icmadophilaceae","Dibaeis baeomyces",1927-10-10,1927,41.7166,-72.6333,"Hartford County: Glastonbury",1
"348","Magnoliophyta","Magnoliopsida","Polygonaceae","Persicaria arifolia",1928-09-22,1928,41.75223,-72.72181,"Oakwood Avenue Woods",1
"349","Magnoliophyta","Magnoliopsida","Orobanchaceae","Agalinis tenuifolia f. tenuifolia",1928-09-08,1928,41.75223,-72.72181,"Oakwood Avenue Woods",1
"350","Magnoliophyta","Magnoliopsida","Onagraceae","Oenothera biennis",1928-08-23,1928,41.75223,-72.72181,"Oakwood Avenue Woods",1
"351","Magnoliophyta","Magnoliopsida","Rosaceae","Spiraea alba v. latifolia",1928-07-18,1928,41.75223,-72.72181,"Oakwood Avenue Woods",1
"352","Magnoliophyta","Magnoliopsida","Asteraceae","Pilosella aurantiaca",1928-06-26,1928,41.75223,-72.72181,"Oakwood Avenue Woods",1
"353","Magnoliophyta","Magnoliopsida","Onagraceae","Oenothera pumila",1928-06-18,1928,41.75223,-72.72181,"Oakwood Avenue Woods",1
"354","Arthropoda","Insecta","Aeshnidae","Gomphaeschna furcillata",1928-06-13,1928,41.762,-72.742,"West Hartford",1
"355","Magnoliophyta","Magnoliopsida","Orobanchaceae","Orobanche uniflora",1928-06-07,1928,41.75223,-72.72181,"Oakwood Avenue Woods",1
"356","Magnoliophyta","Liliopsida","Liliaceae","Medeola virginiana",1928-05-31,1928,41.75223,-72.72181,"Oakwood Avenue Woods",1
"357","Magnoliophyta","Liliopsida","Asparagaceae","Maianthemum canadense",1928-05-23,1928,41.75223,-72.72181,"Oakwood Avenue Woods",1
"358","Magnoliophyta","Liliopsida","Colchicaceae","Uvularia sessilifolia",1928-05-23,1928,41.75223,-72.72181,"Oakwood Avenue Woods",1
"359","Magnoliophyta","Magnoliopsida","Violaceae","Viola sagittata v. ovata",1928-05-14,1928,41.75223,-72.72181,"Oakwood Avenue Woods",1
"360","Magnoliophyta","Liliopsida","Liliaceae","Erythronium americanum",1928-05-13,1928,41.75223,-72.72181,"Oakwood Avenue Woods",1
"361","Magnoliophyta","Liliopsida","Cyperaceae","Carex albursina",1929-06-20,1929,41.76194,-72.74194,"West Hartford",1
"362","Magnoliophyta","Magnoliopsida","Fagaceae","Quercus coccinea",1930-08-07,1930,41.75916,-72.67277,"Charter Oak Tree Memorial Park, Hartford",1
"363","Magnoliophyta","Magnoliopsida","Boraginaceae","Hackelia virginiana",1930-07-30,1930,41.80222,-72.66611,"Keney Park",1
"364","Magnoliophyta","Magnoliopsida","Apiaceae","Carum carvi",1930-06-12,1930,41.76361,-72.685,"Hartford",1
"365","Magnoliophyta","Liliopsida","Cyperaceae","Carex communis",1930-05-17,1930,41.75916,-72.67277,"Charter Oak Tree Memorial Park, Hartford",1
"366","Magnoliophyta","Magnoliopsida","Asteraceae","Taraxacum erythrospermum",1930-05-16,1930,41.76361,-72.685,"Hartford",1
"367","Magnoliophyta","Magnoliopsida","Asteraceae","Eupatorium sessilifolium",1932-09-04,1932,41.7661,-72.6833,"bank of Housatonic River",1
"368","Magnoliophyta","Magnoliopsida","Fagaceae","Quercus mongolica",1932-05-30,1932,41.76583,-72.68388,"Hartford",1
"369","Magnoliophyta","Magnoliopsida","Araliaceae","Panax quinquefolius",1933-10-03,1933,41.7661,-72.6833,"bank of Housatonic River",1
"370","Magnoliophyta","Magnoliopsida","Sapindaceae","Aesculus flava",1933-10-01,1933,41.78222,-72.61194,"East Hartford",1
"371","Magnoliophyta","Liliopsida","Orchidaceae","Corallorhiza odontorhiza",1934-10-10,1934,41.7012,-72.6704,"",1
"372","Chordata","Actinopterygii","Cyprinidae","Notropis bifrenatus",1935-06-20,1935,41.7143,-72.64121,"Withersfield, Connecticut River",1
"373","Magnoliophyta","Liliopsida","Orchidaceae","Platanthera orbiculata",1936-07-05,1936,41.7922,-72.7189,"Pell Road",1
